Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,VIP
42.0,0.0,0.0,0.0,0.0,0.0,Lilasa Barbes,1325_03,Earth,True,E/97/S,TRAPPIST-1e,False
30.0,1450.0,0.0,173.72916912197996,0.0,1147.0,Wales Gelte,1326_01,Mars,False,F/257/S,TRAPPIST-1e,False
19.0,1507.0,0.0,260.0,0.0,0.0,Stote Gelte,1326_02,Mars,False,F/257/S,TRAPPIST-1e,False
26.0,0.0,0.0,0.0,0.0,0.0,Joandy Rigginsen,1328_01,Earth,True,G/198/P,TRAPPIST-1e,False
47.0,405.0,0.0,193.0,458.0,0.0,Sts Mare,1330_01,Mars,False,D/46/S,TRAPPIST-1e,False
28.0,120.0,8.0,1128.0,1.0,7.0,Hocops Datty,1330_02,Mars,False,D/46/S,TRAPPIST-1e,False
24.0,0.0,0.0,0.0,0.0,0.0,Cathya Alshipson,1331_01,Earth,True,G/200/S,PSO J318.5-22,False
29.0,28.0,0.0,561.0,203.0,0.0,Kayd Hurchez,1332_01,Earth,False,E/98/S,TRAPPIST-1e,False
32.0,0.0,486.0,0.0,229.0,26.0,Elindy Fryes,1333_01,Earth,False,F/269/P,PSO J318.5-22,False
44.0,0.0,0.0,0.0,0.0,0.0,Shan Moodsey,1335_01,Earth,True,G/199/P,TRAPPIST-1e,False
17.0,0.0,0.0,0.0,0.0,0.0,missing,1336_01,Earth,True,G/201/S,TRAPPIST-1e,False
35.0,775.0,14.0,0.0,610.0,4.0,Brank Shermann,1337_01,Earth,missing,F/258/S,55 Cancri e,False
23.0,0.0,0.0,0.0,0.0,0.0,Pamiea Harrenoldez,1340_01,Earth,True,G/203/S,TRAPPIST-1e,False
34.0,0.0,118.0,5.0,0.0,761.0,Darry Mayder,1342_01,Earth,False,G/200/P,TRAPPIST-1e,False
25.0,1174.0,0.0,18.0,721.0,0.0,Mistie Flowensley,1345_01,Earth,False,F/260/S,TRAPPIST-1e,False
67.0,0.0,761.0,0.0,1.0,0.0,Karah Horners,1347_01,missing,False,F/271/P,TRAPPIST-1e,False
22.0,0.0,1531.0,0.0,369.0,2969.0,Batan Balightal,1348_01,Europa,False,B/57/S,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Aske Balightal,1348_02,Europa,True,B/57/S,TRAPPIST-1e,False
27.0,0.0,0.0,0.0,0.0,0.0,Sharie Cleang,1350_01,Earth,True,G/206/S,55 Cancri e,False
14.0,1489.0,2.0,126.0,460.0,72.0,Isa Cleang,1350_02,Earth,False,F/261/S,TRAPPIST-1e,False
42.0,491.0,106.0,8.0,202.0,0.0,Mamina Cleang,1350_03,Earth,False,G/206/S,PSO J318.5-22,False
19.0,0.0,0.0,0.0,0.0,0.0,Lulah Cleang,1350_04,Earth,True,G/206/S,PSO J318.5-22,False
22.0,0.0,0.0,0.0,0.0,0.0,missing,1351_01,Earth,False,G/202/P,TRAPPIST-1e,False
31.0,43.0,782.0,1.0,660.0,0.0,Sps Gerry,1352_01,Mars,False,F/272/P,TRAPPIST-1e,False
10.0,0.0,0.0,0.0,0.0,0.0,Dontch Tepie,1353_01,Mars,False,F/262/S,TRAPPIST-1e,False
39.0,1535.0,0.0,340.0,0.0,723.0,Beant Tepie,1353_02,Mars,False,F/262/S,TRAPPIST-1e,False
41.0,0.0,0.0,0.0,0.0,304.8547912992357,Cings Tepie,1353_03,Mars,True,F/262/S,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Fex Tepie,1353_04,Mars,False,F/262/S,TRAPPIST-1e,False
22.0,0.0,0.0,0.0,0.0,0.0,Timmie Paynard,1355_01,Earth,True,G/203/P,PSO J318.5-22,False
21.0,0.0,39.0,0.0,310.0,539.0,Leony Rothewson,1356_01,Earth,False,G/207/S,TRAPPIST-1e,False
40.0,0.0,0.0,0.0,0.0,0.0,Bet Stre,1357_01,Mars,True,D/48/S,TRAPPIST-1e,False
25.0,0.0,997.0,0.0,0.0,0.0,Terta Blandez,1360_01,Earth,False,E/100/S,TRAPPIST-1e,False
23.0,0.0,1268.0,0.0,119.0,2.0,missing,1362_01,Earth,False,F/265/S,TRAPPIST-1e,False
33.0,77.0,2381.0,0.0,3656.0,150.0,Alkeson Exnutch,1365_01,Europa,False,B/58/S,55 Cancri e,False
20.0,0.0,0.0,0.0,0.0,0.0,Anchird Exnutch,1365_02,Europa,True,B/58/S,TRAPPIST-1e,False
40.0,0.0,458.07720329024676,0.0,0.0,0.0,Searla Hestes,1366_01,Earth,True,G/206/P,55 Cancri e,False
27.0,0.0,0.0,0.0,0.0,0.0,Iandy Lanks,1368_01,Earth,True,G/208/P,TRAPPIST-1e,False
21.0,965.0,0.0,23.0,3.0,0.0,Timmy Waterson,1370_01,Earth,False,E/102/S,TRAPPIST-1e,False
25.0,591.0,466.0,0.0,0.0,0.0,Dunch Kuche,1371_01,Mars,missing,D/44/P,TRAPPIST-1e,False
2.0,0.0,0.0,0.0,0.0,0.0,Aleen Sykess,1375_01,Earth,False,G/208/S,TRAPPIST-1e,False
19.0,0.0,3.0,946.0,0.0,0.0,Gwendy Sykess,1375_02,Earth,False,F/267/S,TRAPPIST-1e,False
41.0,0.0,0.0,0.0,0.0,0.0,Karia Delez,1376_01,Earth,True,G/211/P,TRAPPIST-1e,False
43.0,0.0,2801.0,537.0,42.0,144.0,Coxah Coniple,1377_01,Europa,False,C/52/P,TRAPPIST-1e,False
19.0,245.0,41.0,550.0,311.1387779083431,0.0,Joyces Caineson,1378_01,Earth,False,G/212/P,TRAPPIST-1e,False
22.0,926.0,0.0,0.0,0.0,78.0,Ellena Caineson,1378_02,Earth,False,F/275/P,TRAPPIST-1e,False
16.0,0.0,30.0,0.0,769.0,4.0,Lillen Mcgowaymond,1379_01,Earth,False,F/268/S,TRAPPIST-1e,False
42.0,0.0,21.0,0.0,2735.0,3604.0,Quarke Fuleng,1380_01,Europa,False,C/53/S,55 Cancri e,False
20.0,0.0,0.0,0.0,0.0,0.0,Stevey Hoopez,1381_01,Earth,True,G/209/S,PSO J318.5-22,False
35.0,0.0,1125.0,429.0,0.0,55.0,Ritany Daughttley,1382_01,Earth,False,E/104/S,missing,False
53.0,0.0,0.0,0.0,0.0,0.0,Rasatik Resendent,1383_01,Europa,True,D/49/S,TRAPPIST-1e,False
17.0,21.0,0.0,690.0,260.0,5.0,Violan Mayods,1384_01,Earth,False,E/105/S,TRAPPIST-1e,False
6.0,0.0,0.0,0.0,0.0,0.0,Berty Mayods,1384_02,Earth,True,G/210/S,TRAPPIST-1e,False
22.0,0.0,442.0,0.0,0.0,368.0,Fredy Mayods,1384_03,Earth,False,F/269/S,TRAPPIST-1e,False
41.0,338.0,0.0,377.0,2.0,86.0,Shard Mayods,1384_04,Earth,False,F/269/S,TRAPPIST-1e,False
19.0,189.0,510.0,0.0,0.0,0.0,Fany Mayods,1384_05,Earth,False,E/105/S,missing,False
39.0,705.0,3.0,0.0,0.0,0.0,Alvira Foxter,1385_01,missing,False,G/213/P,TRAPPIST-1e,False
23.0,0.0,0.0,0.0,0.0,0.0,Murie Polliamposs,1386_01,Earth,True,G/214/P,TRAPPIST-1e,False
31.0,1088.0,0.0,280.0,0.0,0.0,Trise Hacle,1387_01,Mars,False,E/85/P,TRAPPIST-1e,False
38.0,0.0,0.0,0.0,0.0,0.0,Hatty Lowelliott,1389_01,Earth,True,G/212/S,55 Cancri e,False
1.0,0.0,0.0,173.72916912197996,0.0,0.0,Mathy Meltoney,1390_01,Earth,True,G/215/P,PSO J318.5-22,False
13.0,0.0,0.0,0.0,0.0,0.0,Berios Apie,1391_01,Mars,True,F/276/P,TRAPPIST-1e,False
21.0,1072.0,79.0,46.0,16.0,0.0,Cines Apie,1391_02,Mars,False,F/276/P,TRAPPIST-1e,False
44.0,485.0,2.0,210.0,0.0,351.0,Frunch Apie,1391_03,Mars,False,F/276/P,missing,False
36.0,42.0,0.0,212.0,151.0,1853.0,Mes Kake,1393_01,Mars,False,F/270/S,TRAPPIST-1e,False
19.0,2058.0,0.0,224.0,298.0,19.0,missing,1393_02,Mars,False,F/270/S,TRAPPIST-1e,False
7.0,0.0,0.0,0.0,0.0,0.0,Willah Fryes,1395_01,Earth,False,G/214/S,TRAPPIST-1e,False
39.0,386.0,190.0,0.0,489.0,0.0,Hanne Hodes,1397_01,Earth,False,F/271/S,TRAPPIST-1e,False
28.0,0.0,508.0,334.0,0.0,46.0,Adria Cookentaney,1398_01,Earth,False,G/216/P,TRAPPIST-1e,False
28.0,0.0,0.0,529.0,560.0,60.0,Hellia Popelase,1399_01,Earth,False,F/272/S,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Hanne Colleruces,1400_01,Earth,True,G/217/P,55 Cancri e,False
18.0,0.0,0.0,599.0,59.0,152.0,Guyne Burtiz,1401_01,Earth,missing,G/218/P,TRAPPIST-1e,False
23.0,0.0,0.0,0.0,0.0,0.0,Darlie Blacks,1402_01,Earth,True,G/215/S,PSO J318.5-22,False
33.0,0.0,0.0,173.72916912197996,0.0,0.0,Leony Blacks,1402_02,Earth,True,G/215/S,55 Cancri e,False
18.0,1656.0,0.0,0.0,311.1387779083431,0.0,Bobbyn Coopelandez,1403_01,Earth,False,E/86/P,TRAPPIST-1e,False
47.0,1.0,734.0,28.0,78.0,3471.0,Alaton Mornaned,1404_01,Europa,False,B/60/S,TRAPPIST-1e,False
42.0,0.0,51.0,0.0,4170.0,13.0,Arkard Mornaned,1404_02,Europa,False,missing,TRAPPIST-1e,False
17.0,36.0,0.0,1013.0,0.0,0.0,Muffs Gres,1406_01,Mars,False,E/106/S,TRAPPIST-1e,False
21.0,737.0,4.0,27.0,8.0,0.0,Lerome Foxter,1407_01,Earth,False,F/278/P,TRAPPIST-1e,False
17.0,8.0,222.0,3.0,401.0,0.0,Derina Foxter,1407_02,Earth,False,F/278/P,PSO J318.5-22,False
26.0,4.0,770.0,0.0,0.0,0.0,Prilly Fulloydez,1408_01,Earth,False,G/216/S,PSO J318.5-22,False
23.0,0.0,567.0,896.0,0.0,122.0,Evane Lerez,1410_01,Earth,False,F/279/P,TRAPPIST-1e,False
15.0,0.0,0.0,173.72916912197996,0.0,832.0,Andona Winsley,1412_01,Earth,False,G/217/S,55 Cancri e,False
18.0,0.0,0.0,0.0,0.0,0.0,Genee Nichoan,1413_01,Earth,True,G/218/S,PSO J318.5-22,False
65.0,259.0,0.0,0.0,0.0,1916.0,Andace Kinson,1414_01,Earth,False,F/280/P,TRAPPIST-1e,False
33.0,13.0,458.07720329024676,2011.0,17.0,32.0,Preo Higast,1415_01,Europa,False,D/45/P,55 Cancri e,False
27.0,0.0,0.0,0.0,0.0,0.0,Therie Macdonadows,1416_01,Earth,True,G/219/P,TRAPPIST-1e,False
41.0,0.0,184.0,0.0,1520.0,3358.0,Alik Spedlinale,1417_01,Europa,False,C/54/S,TRAPPIST-1e,False
42.0,1381.0,0.0,1243.0,0.0,0.0,Goles Apeau,1419_01,Mars,False,F/273/S,TRAPPIST-1e,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,Wheard Shbre,1420_01,Mars,True,E/108/S,TRAPPIST-1e,False
37.0,328.0,6153.0,173.72916912197996,26.0,820.0,Whark Cres,1421_01,Mars,False,F/274/S,TRAPPIST-1e,False
17.0,891.0,0.0,243.0,0.0,5.0,Ars Cres,1421_02,Mars,False,F/274/S,55 Cancri e,False
24.0,0.0,0.0,0.0,0.0,0.0,Seginon Asoppor,1423_01,Europa,True,B/61/S,TRAPPIST-1e,False
39.0,0.0,0.0,0.0,0.0,0.0,Beneb Asoppor,1423_02,Europa,True,B/61/S,TRAPPIST-1e,False
59.0,0.0,0.0,0.0,0.0,0.0,Sadra Rodwative,1423_03,Europa,True,B/61/S,55 Cancri e,False
32.0,0.0,0.0,0.0,0.0,0.0,Sarid Sageng,1424_01,Europa,True,B/47/P,TRAPPIST-1e,False
29.0,2988.0,2147.0,0.0,0.0,1779.0,Goros Sageng,1424_02,Europa,False,B/47/P,55 Cancri e,False
8.0,0.0,0.0,0.0,0.0,0.0,Elebola Sageng,1424_03,Europa,False,B/47/P,TRAPPIST-1e,False
28.0,0.0,4380.0,0.0,692.0,0.0,Proxima Sageng,1424_04,Europa,False,B/47/P,55 Cancri e,False
35.0,0.0,0.0,0.0,0.0,0.0,Weia Sageng,1424_05,Europa,True,B/47/P,TRAPPIST-1e,False
24.0,711.0,0.0,0.0,59.0,57.0,Melvia Adavisons,1425_01,Earth,False,F/282/P,TRAPPIST-1e,False
1.0,0.0,0.0,0.0,0.0,0.0,Mael Adavisons,1425_02,Earth,True,G/220/P,TRAPPIST-1e,False
4.0,0.0,0.0,0.0,0.0,0.0,Maryne Adavisons,1425_03,Earth,True,G/220/P,TRAPPIST-1e,False
28.0,0.0,0.0,0.0,0.0,0.0,Duhrid Drelcate,1426_01,Europa,True,D/46/P,55 Cancri e,False
46.0,0.0,0.0,173.72916912197996,0.0,0.0,Jumars Pead,1427_01,Mars,True,F/275/S,missing,False
67.0,443.0,0.0,1721.0,250.0,2.0,Hont Pead,1427_02,Mars,False,F/275/S,TRAPPIST-1e,False
44.0,0.0,200.0,128.0,460.0,0.0,Artis Hanghanson,1428_01,Earth,False,E/109/S,TRAPPIST-1e,False
14.0,360.0,0.0,2116.0,1.0,8.0,Lina Popez,1430_01,Earth,False,F/283/P,TRAPPIST-1e,False
23.0,0.0,0.0,4.0,0.0,965.0,Tonioe Ments,1431_01,Earth,False,G/221/P,TRAPPIST-1e,False
51.0,0.0,0.0,0.0,0.0,0.0,Allene Noeley,1433_01,Earth,True,G/219/S,TRAPPIST-1e,False
20.0,0.0,258.0,331.0,133.0,304.8547912992357,Dandy Cartez,1434_01,Earth,False,G/222/P,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Hughan Cartez,1434_02,Earth,False,missing,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,Emilla Cartez,1434_03,Earth,True,G/222/P,TRAPPIST-1e,False
23.0,0.0,20.0,26.0,0.0,659.0,Gabrin Gilleranks,1435_01,Earth,False,G/223/P,missing,False
24.0,181.0,224.0,0.0,195.0,191.0,Anae Sancasey,1438_01,Earth,False,E/89/P,TRAPPIST-1e,False
41.0,112.0,186.0,228.0,760.0,0.0,Lios Lette,1439_01,Mars,False,F/279/S,TRAPPIST-1e,False
30.0,806.0,100.0,9.0,311.1387779083431,47.0,Croo Lette,1439_02,Mars,False,D/52/S,TRAPPIST-1e,False
27.0,0.0,1826.0,39.0,11.0,649.0,Jerek Mcleaney,1440_01,Earth,False,F/280/S,TRAPPIST-1e,False
13.0,0.0,0.0,0.0,0.0,0.0,Leenny Pughanders,1442_01,Earth,True,G/220/S,PSO J318.5-22,False
16.0,0.0,0.0,0.0,0.0,0.0,Anda Jimes,1443_01,Earth,True,G/225/P,TRAPPIST-1e,False
30.0,50.0,1248.0,0.0,1.0,912.0,Luxion Coarswing,1444_01,Europa,False,C/55/S,TRAPPIST-1e,False
8.0,0.0,0.0,0.0,0.0,0.0,Walles Wellenez,1445_01,Earth,False,G/221/S,PSO J318.5-22,False
59.0,0.0,0.0,0.0,0.0,755.0,Sadine Simson,1447_01,Earth,False,G/227/P,TRAPPIST-1e,False
43.0,0.0,0.0,0.0,0.0,0.0,Tabih Ailled,1450_01,Europa,True,D/53/S,55 Cancri e,False
30.0,0.0,138.0,0.0,5467.0,112.0,Cella Ailled,1450_02,Europa,False,D/53/S,55 Cancri e,False
46.0,202.0,484.0,0.0,3208.0,2485.0,Zinor Proorbeng,1451_01,Europa,False,C/56/S,55 Cancri e,False
39.0,0.0,0.0,0.0,0.0,0.0,Unukath Proorbeng,1451_02,Europa,True,C/56/S,TRAPPIST-1e,False
21.0,5.0,251.0,10.0,26.0,3384.0,Arkar Distured,1452_01,Europa,False,C/53/P,TRAPPIST-1e,False
70.0,0.0,0.0,0.0,0.0,0.0,Gorab Distured,1452_02,Europa,True,missing,TRAPPIST-1e,False
34.0,0.0,1646.0,0.0,51.0,1462.0,Alzird Distured,1452_03,Europa,False,C/53/P,55 Cancri e,False
33.0,0.0,774.0,0.0,6255.0,6.0,Hamak Distured,1452_04,Europa,False,C/53/P,TRAPPIST-1e,False
44.0,0.0,0.0,0.0,0.0,0.0,Gimph Distured,1452_05,Europa,True,C/53/P,55 Cancri e,False
16.0,0.0,2838.0,32.0,5.0,3404.0,Kimena Thorney,1453_01,Earth,missing,G/229/P,55 Cancri e,missing
63.0,3.0,801.0,0.0,0.0,5.0,Annon Thorney,1453_02,Earth,False,G/229/P,TRAPPIST-1e,False
37.0,0.0,13561.0,15.0,4060.0,72.0,Canonon Righturter,1454_01,Europa,False,D/54/S,TRAPPIST-1e,False
29.0,0.0,0.0,0.0,0.0,0.0,Markton Wassird,1455_01,Europa,True,B/62/S,55 Cancri e,False
29.0,0.0,2509.0,0.0,16.0,698.0,Teronan Conaly,1455_02,Europa,False,B/62/S,TRAPPIST-1e,False
22.0,0.0,0.0,0.0,0.0,0.0,Rotanin Wassird,1455_03,Europa,True,B/62/S,55 Cancri e,False
26.0,0.0,533.0,2119.0,10.0,504.0,Rasaleh Wassird,1455_04,Europa,False,B/62/S,TRAPPIST-1e,False
76.0,0.0,2732.0,422.0,16594.0,330.0,Antino Wassird,1455_05,Europa,False,B/62/S,55 Cancri e,False
61.0,0.0,368.0,3.0,4422.0,0.0,Bra Combson,1457_01,Earth,False,E/110/S,TRAPPIST-1e,False
46.0,0.0,0.0,2020.0,323.0,0.0,Arllia Mccarveymon,1458_01,missing,False,G/223/S,TRAPPIST-1e,False
19.0,224.687617481203,905.0,387.0,0.0,0.0,Bony Williotters,1460_01,Earth,False,F/285/P,missing,False
13.0,0.0,0.0,0.0,0.0,0.0,Eduana Williotters,1460_02,Earth,True,G/230/P,PSO J318.5-22,False
28.82793046746535,0.0,458.07720329024676,0.0,0.0,0.0,Naomin Gordond,1461_01,Earth,True,G/224/S,TRAPPIST-1e,False
30.0,0.0,0.0,0.0,0.0,0.0,Timmie Webstes,1462_01,Earth,True,G/231/P,TRAPPIST-1e,False
23.0,200.0,414.0,73.0,1.0,1.0,missing,1463_01,Earth,False,F/282/S,PSO J318.5-22,False
63.0,356.0,287.0,0.0,0.0,248.0,Byrona Alfordonard,1465_01,Earth,False,G/233/P,PSO J318.5-22,False
21.0,894.0,1.0,0.0,61.0,26.0,Russey Dillips,1467_01,missing,False,E/111/S,TRAPPIST-1e,False
32.0,0.0,0.0,0.0,311.1387779083431,0.0,Morms Melte,1474_01,Mars,True,F/287/P,TRAPPIST-1e,False
33.0,0.0,0.0,0.0,417.0,2372.0,missing,1478_01,Earth,False,F/289/P,TRAPPIST-1e,False
39.0,224.687617481203,19.0,733.0,0.0,701.0,Toniel Sweene,1478_02,Earth,False,F/289/P,PSO J318.5-22,False
49.0,0.0,0.0,0.0,0.0,0.0,Clues Erle,1479_01,Mars,True,F/290/P,TRAPPIST-1e,False
27.0,555.0,0.0,744.0,0.0,0.0,Krus Prist,1481_01,Mars,False,E/91/P,TRAPPIST-1e,False
16.0,92.0,1.0,884.0,0.0,0.0,Lan Roachoanand,1484_01,Earth,missing,E/93/P,TRAPPIST-1e,False
38.0,0.0,0.0,0.0,0.0,0.0,Hones Man,1485_01,Mars,True,F/291/P,TRAPPIST-1e,False
42.0,0.0,0.0,0.0,0.0,304.8547912992357,Powhex Betie,1488_01,Mars,True,E/94/P,TRAPPIST-1e,False
19.0,73.0,0.0,0.0,813.0,2.0,Katiey Gallencis,1489_01,Earth,False,G/229/S,TRAPPIST-1e,False
26.0,0.0,304.0,0.0,3998.0,304.8547912992357,Caphird Crioncery,1490_01,Europa,False,D/47/P,55 Cancri e,False
32.0,0.0,0.0,0.0,817.0,8.0,Leneva Sosalinson,1491_01,Earth,False,G/240/P,55 Cancri e,False
56.0,0.0,51.0,0.0,2.0,706.0,Tanley Sosalinson,1491_02,Earth,False,F/292/P,TRAPPIST-1e,False
0.0,0.0,0.0,0.0,0.0,0.0,missing,1491_03,Earth,False,G/240/P,TRAPPIST-1e,False
38.0,35.0,0.0,0.0,0.0,713.0,Eilace Hardley,1493_01,Earth,False,F/285/S,TRAPPIST-1e,False
30.0,0.0,495.0,173.72916912197996,0.0,153.0,Karay Talls,1498_01,Earth,False,F/295/P,TRAPPIST-1e,False
21.0,5.0,0.0,0.0,2.0,1061.0,Teryla Keithunts,1499_01,Earth,False,F/287/S,TRAPPIST-1e,False
11.0,0.0,0.0,0.0,0.0,0.0,Hollie Cooperkins,1500_01,Earth,False,G/230/S,TRAPPIST-1e,False
3.0,0.0,0.0,0.0,0.0,0.0,Gerly Cooperkins,1500_02,Earth,False,G/230/S,TRAPPIST-1e,False
17.0,0.0,55.0,913.0,0.0,55.0,Joandy Barbes,1500_03,Earth,False,G/230/S,55 Cancri e,False
35.0,0.0,0.0,0.0,0.0,0.0,Andrey Cooperkins,1500_04,Earth,missing,G/230/S,55 Cancri e,False
17.0,319.0,184.0,0.0,0.0,376.0,Irmark Barbes,1500_05,Earth,False,F/288/S,55 Cancri e,False
0.0,0.0,0.0,0.0,0.0,0.0,Bobbyn Barbes,1500_06,Earth,True,G/230/S,TRAPPIST-1e,False
46.0,0.0,0.0,0.0,0.0,0.0,Everly Barbes,1500_07,Earth,True,G/230/S,TRAPPIST-1e,False
63.0,0.0,216.0,0.0,594.0,0.0,Julin Fryan,1501_01,Earth,False,G/243/P,TRAPPIST-1e,False
35.0,1890.0,0.0,497.0,1.0,0.0,Koops Haste,1503_01,Mars,False,D/48/P,TRAPPIST-1e,False
61.0,1114.0,0.0,68.0,0.0,0.0,Wat Haste,1503_02,Mars,False,D/48/P,TRAPPIST-1e,False
19.0,0.0,24.0,615.0,9.0,0.0,Bara Vines,1506_01,Earth,False,F/298/P,missing,False
43.0,0.0,0.0,1217.0,2.0,0.0,missing,1507_01,Earth,False,F/289/S,TRAPPIST-1e,False
14.0,1.0,1.0,683.0,419.0,0.0,Jerek Jeffey,1507_02,Earth,False,F/289/S,TRAPPIST-1e,False
78.0,0.0,0.0,0.0,441.0,4.0,Anny Jeffey,1507_03,Earth,False,G/231/S,TRAPPIST-1e,False
21.0,398.0,490.0,0.0,311.1387779083431,0.0,Kirky Jeffey,1507_04,Earth,False,F/289/S,TRAPPIST-1e,False
32.0,1240.0,0.0,58.0,0.0,0.0,Sumpix Dal,1509_01,Mars,False,E/95/P,TRAPPIST-1e,missing
31.0,1226.0,0.0,1.0,0.0,0.0,Yakers Swin,1510_01,Mars,False,F/291/S,TRAPPIST-1e,False
40.0,1006.0,458.07720329024676,0.0,284.0,329.0,Ancham Spandisket,1511_01,Europa,False,B/63/S,TRAPPIST-1e,False
13.0,0.0,0.0,0.0,0.0,0.0,Diram Whealeed,1511_02,Europa,True,B/63/S,TRAPPIST-1e,False
36.0,0.0,2345.0,0.0,1966.0,27.0,Maham Spandisket,1511_03,Europa,False,B/63/S,TRAPPIST-1e,False
31.0,65.0,2121.0,0.0,6431.0,1.0,Winon Whealeed,1511_04,Europa,False,B/63/S,55 Cancri e,False
18.0,765.0,0.0,13.0,0.0,0.0,Herina Oconley,1515_01,Earth,False,F/293/S,TRAPPIST-1e,False
40.0,0.0,0.0,0.0,0.0,0.0,Harrie Klindsey,1520_01,Earth,True,G/235/S,TRAPPIST-1e,False
28.0,0.0,0.0,0.0,0.0,0.0,Repart Flité,1521_01,Mars,True,F/295/S,TRAPPIST-1e,False
41.0,0.0,458.07720329024676,0.0,0.0,0.0,Izares Waring,1523_01,Europa,True,B/64/S,55 Cancri e,False
35.0,0.0,0.0,0.0,0.0,0.0,Baton Waring,1523_02,Europa,True,B/64/S,TRAPPIST-1e,False
14.0,0.0,0.0,0.0,0.0,0.0,Therie Shawforden,1524_01,Earth,True,G/236/S,TRAPPIST-1e,False
20.0,539.0,1269.0,38.0,0.0,0.0,Sceros Gin,1525_01,Mars,False,F/299/P,TRAPPIST-1e,False
23.0,4.0,458.07720329024676,2.0,254.0,521.0,Karia Sotond,1526_01,Earth,False,F/300/P,55 Cancri e,False
22.0,0.0,0.0,0.0,0.0,0.0,Dirius Boderbint,1527_01,Europa,True,D/49/P,55 Cancri e,False
25.0,0.0,0.0,0.0,0.0,0.0,Anchird Boderbint,1527_02,Europa,False,D/49/P,TRAPPIST-1e,False
18.0,3992.0,673.0,1360.0,2.0,0.0,Eang Madan,1528_01,Mars,False,D/50/P,55 Cancri e,False
25.0,0.0,7069.0,0.0,45.0,282.0,Almino Slable,1529_01,Europa,False,A/16/S,PSO J318.5-22,True
30.0,0.0,0.0,0.0,0.0,0.0,Krab Slable,1529_02,Europa,False,A/16/S,TRAPPIST-1e,False
46.0,0.0,0.0,533.0,277.0,0.0,Kimena Puckley,1531_01,Earth,False,G/237/S,TRAPPIST-1e,False
27.0,0.0,31.0,0.0,1.0,11378.0,Alcorux Bealvewd,1532_01,Europa,False,B/65/S,TRAPPIST-1e,False
53.0,1015.0,0.0,0.0,0.0,1.0,Tricky Potters,1533_01,Earth,False,G/244/P,TRAPPIST-1e,False
21.0,0.0,0.0,0.0,0.0,0.0,Croo Nuthe,1536_01,Mars,True,F/297/S,TRAPPIST-1e,False
32.0,54.0,3782.0,0.0,21.0,5.0,Alyadum Barmant,1539_01,Europa,missing,A/17/S,55 Cancri e,False
32.0,1.0,470.0,0.0,1440.0,2114.0,Shamak Clumshangs,1540_01,Europa,False,C/55/P,TRAPPIST-1e,False
33.0,0.0,7139.0,22.0,0.0,553.0,Duhratz Clumshangs,1540_02,Europa,False,C/55/P,TRAPPIST-1e,True
26.0,0.0,170.0,0.0,3718.0,0.0,Bahoton Clumshangs,1540_03,Europa,False,C/55/P,TRAPPIST-1e,False
47.0,12.0,7.0,0.0,720.0,0.0,Carma Woody,1541_01,Earth,False,F/298/S,TRAPPIST-1e,False
13.0,7172.0,0.0,157.0,20.0,0.0,Tot Seche,1542_01,Mars,False,F/299/S,TRAPPIST-1e,False
34.0,0.0,0.0,0.0,0.0,0.0,Izarkab Clidly,1543_01,Europa,True,C/56/P,55 Cancri e,False
21.0,9.0,0.0,0.0,0.0,800.0,Rosiey Ayalazquez,1544_01,Earth,False,G/245/P,TRAPPIST-1e,False
20.0,206.0,0.0,629.0,67.0,523.0,Hocks Fiha,1545_01,Mars,False,missing,TRAPPIST-1e,False
21.0,163.0,0.0,661.0,32.0,0.0,Aarone Hoppers,1547_01,Earth,False,F/301/S,TRAPPIST-1e,False
51.0,0.0,0.0,0.0,0.0,0.0,Okulk Unicting,1548_01,Europa,True,B/50/P,55 Cancri e,missing
18.0,0.0,0.0,0.0,0.0,0.0,Sarid Stivelte,1548_02,Europa,True,B/50/P,TRAPPIST-1e,False
26.0,1.0,230.0,0.0,42.0,4030.0,Marin Supiensive,1550_01,Europa,False,C/58/S,TRAPPIST-1e,False
53.0,5022.0,2376.0,0.0,0.0,235.0,Coxaton Supiensive,1550_02,Europa,False,missing,55 Cancri e,True
30.0,0.0,1376.0,43.0,0.0,1460.0,Skyrmak Clidly,1551_01,Europa,False,E/96/P,TRAPPIST-1e,False
37.0,0.0,0.0,0.0,0.0,0.0,Millie Batestonley,1552_01,Earth,True,G/240/S,TRAPPIST-1e,False
45.0,0.0,1389.0,0.0,2987.0,0.0,Alcorix Spistory,1555_01,Europa,False,A/18/S,TRAPPIST-1e,False
62.0,877.0,15.0,0.0,0.0,1.0,Benja Mcdowns,1558_01,Earth,False,G/247/P,TRAPPIST-1e,False
38.0,0.0,1.0,45.0,0.0,837.0,Chary Guezaley,1560_01,Earth,False,G/242/S,TRAPPIST-1e,False
24.0,1030.0,0.0,0.0,0.0,1122.0,Kyley Briggins,1561_01,Earth,False,F/305/P,55 Cancri e,False
